model,candidate,lag_order,diagnostic_type,equation,test,Acceptable if,durbin_watson,ljung_box_lag,ljung_box_p_value,max_abs_acf_lag_1_to_24,acf_confidence_bound,acf_exceedance_count,acf_exceedance_share,jarque_bera_p_value,arch_lm_p_value,portmanteau_p_value,system_normality_p_value,stable,source_residual,target_residual,lag_of_max_abs_ccf,ccf_at_max_abs_lag,max_abs_ccf
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,D_FEDFUNDS,INDPRO_GROWTH,9.0,-0.17692427391978385,0.17692427391978385
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,D_FEDFUNDS,SENTIMENT_CHANGE,0.0,0.2039860297228471,0.2039860297228471
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,UNRATE,INF,0.0,-0.10236776075525938,0.10236776075525938
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,UNRATE,D_FEDFUNDS,-9.0,0.12303248529543966,0.12303248529543966
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,UNRATE,UNRATE,11.0,-0.10157591597058901,0.10157591597058901
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,UNRATE,INDPRO_GROWTH,0.0,-0.7336583238031492,0.7336583238031492
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,UNRATE,SENTIMENT_CHANGE,0.0,-0.2574325005685645,0.2574325005685645
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,INDPRO_GROWTH,INF,-12.0,-0.09029293066998065,0.09029293066998065
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,INDPRO_GROWTH,D_FEDFUNDS,-9.0,-0.17692427391978385,0.17692427391978385
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,INDPRO_GROWTH,UNRATE,0.0,-0.7336583238031494,0.7336583238031494
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,INDPRO_GROWTH,INDPRO_GROWTH,10.0,0.13659990922586715,0.13659990922586715
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,INDPRO_GROWTH,SENTIMENT_CHANGE,0.0,0.19565749765472648,0.19565749765472648
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,SENTIMENT_CHANGE,INF,0.0,-0.09906192474552032,0.09906192474552032
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,SENTIMENT_CHANGE,D_FEDFUNDS,0.0,0.2039860297228471,0.2039860297228471
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,SENTIMENT_CHANGE,UNRATE,0.0,-0.2574325005685645,0.2574325005685645
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,SENTIMENT_CHANGE,INDPRO_GROWTH,0.0,0.19565749765472645,0.19565749765472645
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,5,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.001997945567186734,0.0,True,SENTIMENT_CHANGE,SENTIMENT_CHANGE,7.0,-0.05082579267758404,0.05082579267758404
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,equation_residual,INF,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,2.0155115573462914,12.0,0.24601000783756116,0.16542898413869836,0.10740733837283342,3.0,0.125,8.505288630142067e-16,0.00046035880305246997,0.000971105412419905,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,equation_residual,D_FEDFUNDS,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,1.9901733124818026,12.0,0.9509107556151666,0.09013912905082903,0.10740733837283342,0.0,0.0,0.0,0.875770984062272,0.000971105412419905,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,equation_residual,UNRATE,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,2.025984929055798,12.0,0.7000372562282653,0.10756169511031673,0.10740733837283342,1.0,0.041666666666666664,0.0,0.9999999957167424,0.000971105412419905,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,equation_residual,INDPRO_GROWTH,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,2.001411154147268,12.0,0.6592187723558987,0.11856198135741869,0.10740733837283342,1.0,0.041666666666666664,0.0,0.5165386827917287,0.000971105412419905,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,equation_residual,SENTIMENT_CHANGE,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,1.996116081855823,12.0,0.9833205947950416,0.0807033329204302,0.10740733837283342,0.0,0.0,0.0004258112475357939,0.5034424229228025,0.000971105412419905,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,INF,INF,11.0,0.16542898413869836,0.16542898413869836
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,INF,D_FEDFUNDS,0.0,0.20707487246730996,0.20707487246730996
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,INF,UNRATE,0.0,-0.10465056700976666,0.10465056700976666
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,INF,INDPRO_GROWTH,12.0,-0.09022830439942542,0.09022830439942542
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,INF,SENTIMENT_CHANGE,0.0,-0.10234608844306248,0.10234608844306248
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,D_FEDFUNDS,INF,0.0,0.20707487246730996,0.20707487246730996
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,D_FEDFUNDS,D_FEDFUNDS,8.0,0.059532154173037685,0.059532154173037685
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,D_FEDFUNDS,UNRATE,9.0,0.12777901845927678,0.12777901845927678
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,D_FEDFUNDS,INDPRO_GROWTH,9.0,-0.16228370856866273,0.16228370856866273
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,D_FEDFUNDS,SENTIMENT_CHANGE,0.0,0.21413586085165137,0.21413586085165137
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,UNRATE,INF,0.0,-0.10465056700976667,0.10465056700976667
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,UNRATE,D_FEDFUNDS,-9.0,0.1277790184592768,0.1277790184592768
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,UNRATE,UNRATE,11.0,-0.10756169511031673,0.10756169511031673
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,UNRATE,INDPRO_GROWTH,0.0,-0.7410784221868084,0.7410784221868084
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,UNRATE,SENTIMENT_CHANGE,0.0,-0.25624340688340685,0.25624340688340685
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,INDPRO_GROWTH,INF,-12.0,-0.0902283043994254,0.0902283043994254
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,INDPRO_GROWTH,D_FEDFUNDS,-9.0,-0.1622837085686627,0.1622837085686627
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,INDPRO_GROWTH,UNRATE,0.0,-0.7410784221868083,0.7410784221868083
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,INDPRO_GROWTH,INDPRO_GROWTH,10.0,0.11856198135741869,0.11856198135741869
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,INDPRO_GROWTH,SENTIMENT_CHANGE,0.0,0.1997664213902752,0.1997664213902752
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,SENTIMENT_CHANGE,INF,0.0,-0.10234608844306248,0.10234608844306248
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,SENTIMENT_CHANGE,D_FEDFUNDS,0.0,0.2141358608516514,0.2141358608516514
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,SENTIMENT_CHANGE,UNRATE,0.0,-0.25624340688340685,0.25624340688340685
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,SENTIMENT_CHANGE,INDPRO_GROWTH,0.0,0.19976642139027517,0.19976642139027517
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,6,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.000971105412419905,0.0,True,SENTIMENT_CHANGE,SENTIMENT_CHANGE,7.0,-0.05368568309570636,0.05368568309570636
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,equation_residual,INF,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,1.9955655760897875,12.0,0.2534213946478572,0.16498949375124758,0.10756897478989653,4.0,0.16666666666666666,5.768703810939011e-15,0.00045687936649028646,0.02300863187996924,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,equation_residual,D_FEDFUNDS,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,1.999738114529899,12.0,0.9966192955083574,0.09890957791769048,0.10756897478989653,0.0,0.0,0.0,0.9061445710636853,0.02300863187996924,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,equation_residual,UNRATE,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,1.9740305633209696,12.0,0.7164199614698511,0.13098498030516043,0.10756897478989653,1.0,0.041666666666666664,0.0,0.9999999846447494,0.02300863187996924,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,equation_residual,INDPRO_GROWTH,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,1.984711634497899,12.0,0.6714112131056289,0.10470252426663584,0.10756897478989653,0.0,0.0,0.0,0.5044271710433612,0.02300863187996924,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,equation_residual,SENTIMENT_CHANGE,"DW, Ljung-Box, ACF, Jarque-Bera, ARCH-LM",DW near 2; Ljung-Box/JB/ARCH p-values > 0.05 preferred; positive-lag ACF exceedances should be limited,1.9673454759061766,12.0,0.9613238029476739,0.072110324622815,0.10756897478989653,0.0,0.0,0.001985877511016136,0.49332901683249186,0.02300863187996924,0.0,True,,,,,
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,INF,INF,11.0,0.16498949375124758,0.16498949375124758
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,INF,D_FEDFUNDS,0.0,0.21436405974132355,0.21436405974132355
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,INF,UNRATE,0.0,-0.1008302893384296,0.1008302893384296
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,INF,INDPRO_GROWTH,12.0,-0.09708878818419235,0.09708878818419235
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,INF,SENTIMENT_CHANGE,0.0,-0.104370164308981,0.104370164308981
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,D_FEDFUNDS,INF,0.0,0.21436405974132353,0.21436405974132353
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,D_FEDFUNDS,D_FEDFUNDS,8.0,0.06660579512193388,0.06660579512193388
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,D_FEDFUNDS,UNRATE,9.0,0.11087308511011017,0.11087308511011017
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,D_FEDFUNDS,INDPRO_GROWTH,9.0,-0.1566793198891715,0.1566793198891715
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,D_FEDFUNDS,SENTIMENT_CHANGE,0.0,0.21201203264970336,0.21201203264970336
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,UNRATE,INF,0.0,-0.1008302893384296,0.1008302893384296
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,UNRATE,D_FEDFUNDS,-9.0,0.11087308511011017,0.11087308511011017
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,UNRATE,UNRATE,11.0,-0.13098498030516043,0.13098498030516043
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,UNRATE,INDPRO_GROWTH,0.0,-0.7494959780567633,0.7494959780567633
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,UNRATE,SENTIMENT_CHANGE,0.0,-0.24150865472359065,0.24150865472359065
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,INDPRO_GROWTH,INF,-12.0,-0.09708878818419235,0.09708878818419235
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,INDPRO_GROWTH,D_FEDFUNDS,-9.0,-0.15667931988917147,0.15667931988917147
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,INDPRO_GROWTH,UNRATE,0.0,-0.7494959780567633,0.7494959780567633
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,INDPRO_GROWTH,INDPRO_GROWTH,10.0,0.10470252426663584,0.10470252426663584
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,INDPRO_GROWTH,SENTIMENT_CHANGE,0.0,0.1893274055035138,0.1893274055035138
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,SENTIMENT_CHANGE,INF,0.0,-0.10437016430898101,0.10437016430898101
VAR_D_FEDFUNDS,VAR_D_FEDFUNDS_core_sentiment,7,lagged_cross_correlation,,Residual lagged cross-correlation,smaller absolute cross-correlations indicate weaker remaining cross-equation residual dependence; lag 0 is meaningful for cross-series residuals,,,,,,,,,,0.02300863187996924,0.0,True,SENTIMENT_CHANGE,D_FEDFUNDS,0.0,0.21201203264970336,0.21201203264970336
